Name,Car_Price,Kilometers_Driven,Price_per_Km
Mercedes-Benz New C-Class 220 CDI AT,19.0,35299,0.0005382588741890705
Mahindra Scorpio S10 4WD,13.05,28464,0.00045847386172006747
BMW 3 Series Luxury Line,25.5,41000,0.0006219512195121951
Honda BR-V i-VTEC S MT,8.5,9000,0.0009444444444444445
Volvo S80 2006-2013 D5,7.25,92098,7.872049338747856e-05
Hyundai Accent GLE,0.8,5834,0.00013712718546451835
Hyundai i20 Active SX Petrol,6.9,40250,0.00017142857142857143
Mercedes-Benz GLC 43 AMG Coupe,70.99,22397,0.0031696209313747375
Hyundai EON Magna Plus,2.25,20800,0.00010817307692307693
Hyundai Grand i10 SportZ Edition,5.5,40322,0.0001364019641882843
Honda City 1.5 EXI S,4.35,52576,8.273737066342056e-05
Volkswagen Polo Petrol Trendline 1.2L,2.25,55000,4.090909090909091e-05
Audi A6 35 TFSI Matrix,24.5,47000,0.0005212765957446809
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,12.03,23163,0.0005193627768423779
Mercedes-Benz New C-Class C 200 CGI Avantgarde,8.5,50000,0.00017
Mini Cooper Convertible S,28.5,11900,0.0023949579831932773
Toyota Etios VD,5.75,37000,0.0001554054054054054
Honda Brio S MT,3.2,30000,0.00010666666666666667
Maruti Baleno Alpha Automatic,9.89,12831,0.0007707894941937495
Skoda Laura Ambiente 2.0 TDI CR AT,6.58,143017,4.600851647006999e-05
Hyundai EON Era Plus,4.06,13102,0.0003098763547549992
Renault Captur 1.5 Diesel RXL,13.37,24950,0.000535871743486974
BMW 5 Series 2003-2012 GT 530d LE,25.82,57832,0.00044646562456771336
Maruti Alto 800 LXI,3.74,34267,0.00010914290717016372
Volvo V40 D3,22.0,33000,0.0006666666666666666
Maruti Wagon R LXI BSII,1.45,55100,2.631578947368421e-05
Honda City ZX GXi,2.0,40000,5e-05
Chevrolet Enjoy 1.4 LS 8,3.75,15000,0.00025
Mahindra Bolero ZLX,7.7,82756,9.304461307941418e-05
Hyundai EON D Lite,2.6,20600,0.00012621359223300972
Hyundai Creta 1.6 SX Plus Petrol Automatic,13.77,29952,0.0004597355769230769
Volkswagen Vento 1.6 Comfortline,7.1,15000,0.0004733333333333333
Honda Civic 2006-2010 1.8 S AT,2.65,61938,4.2784720204075043e-05
Tata Indica Vista Quadrajet LS,2.5,67000,3.7313432835820896e-05
Mahindra XUV500 W8 2WD,7.53,61672,0.00012209754832014528
Hyundai i20 1.2 Asta Option,7.98,26185,0.00030475463051365286
Audi Q5 30 TDI quattro Premium Plus,39.0,38000,0.0010263157894736842
Maruti Ritz VXi,2.25,67000,3.3582089552238805e-05
Mitsubishi Cedia Sports,3.85,66000,5.833333333333333e-05
Toyota Innova 2.5 V Diesel 7-seater,13.5,80883,0.00016690775564704574
Maruti Celerio LDi,3.5,80219,4.36305613383363e-05
Maruti S-Cross Delta DDiS 200 SH,8.92,12923,0.0006902422038226418
Audi Q3 35 TDI Quattro Premium Plus,20.37,86642,0.00023510537614551834
BMW 3 Series Luxury Line,36.5,19235,0.0018975825318429946
Audi Q7 4.2 TDI Quattro Technology,48.91,51002,0.0009589820007058546
Hyundai i20 2015-2017 Asta 1.2,7.2,6800,0.0010588235294117648
Renault Duster 110PS Diesel RxL,5.99,82749,7.238758172304197e-05
Hyundai Xcent 1.1 CRDi S Celebration Edition,5.25,51000,0.00010294117647058824
Ford Ecosport 1.5 DV5 MT Titanium,6.5,31465,0.00020657873828062927
Volkswagen Polo Petrol Trendline 1.2L,4.4,76476,5.7534389873947384e-05
Hyundai Grand i10 CRDi Magna,4.6,14000,0.00032857142857142856
Tata Manza Aqua Quadrajet BS IV,2.95,47000,6.276595744680851e-05
Honda City 1.5 V MT,3.26,48466,6.726364874344901e-05
Hyundai Santro Xing GLS,2.22,46000,4.8260869565217394e-05
Toyota Innova 2.5 VX (Diesel) 7 Seater,10.5,162663,6.455063536268236e-05
Maruti Ciaz 1.3 S,8.26,25142,0.0003285339272929759
Toyota Fortuner 4x4 MT TRD Sportivo,14.45,69000,0.00020942028985507246
Mercedes-Benz E-Class E 220 d,51.43,26405,0.0019477371709903427
Mercedes-Benz New C-Class 220 CDI MT,23.0,45000,0.0005111111111111112
Skoda Yeti Ambition 4X2,5.5,64284,8.555783709787816e-05
Hyundai Grand i10 Sportz,4.5,27000,0.00016666666666666666
Ford Figo 2015-2019 1.2P Titanium MT,6.8,3678,0.0018488308863512778
Skoda Octavia Ambition 1.4 TSI MT,8.75,21000,0.0004166666666666667
Renault Duster 85PS Diesel RxL Option,7.0,67000,0.0001044776119402985
Land Rover Range Rover Evoque 2.0 TD4 Pure,33.5,24000,0.0013958333333333333
Ford Figo Diesel EXI,2.25,75000,3e-05
Ford Endeavour Hurricane Limited Edition,4.24,179000,2.3687150837988827e-05
Toyota Fortuner 4x4 MT,28.42,47198,0.0006021441586507903
Volkswagen Polo Diesel Comfortline 1.2L,2.75,52000,5.288461538461539e-05
Maruti Ritz VDi,3.0,91000,3.2967032967032964e-05
Nissan Micra Diesel XV Premium,3.55,60000,5.9166666666666664e-05
Hyundai Verna 1.6 SX,4.8,37873,0.00012673936577509043
BMW 5 Series 2003-2012 523i,13.5,31000,0.00043548387096774196
Mercedes-Benz GLS 350d 4MATIC,56.0,129000,0.00043410852713178294
Honda CR-V 2.4L 4WD AT,3.99,78000,5.115384615384616e-05
Hyundai Creta 1.6 CRDi AT SX Plus,15.5,32000,0.000484375
Hyundai i10 Era,2.32,59000,3.932203389830508e-05
Mercedes-Benz A Class A200 CDI Sport,18.58,35437,0.0005243107486525382
Maruti Ertiga VXI,5.5,98000,5.6122448979591836e-05
Skoda Octavia Classic 1.9 TDI MT,3.2,72000,4.4444444444444447e-05
Honda Amaze VX i-Vtech,4.0,79000,5.0632911392405066e-05
Maruti Zen LXi BSII,1.6,29000,5.517241379310345e-05
Maruti SX4 ZXI MT BSIV,4.15,66012,6.286735745016058e-05
Honda Brio VX AT,4.25,35000,0.00012142857142857143
Maruti Wagon R VXI,2.6,75000,3.4666666666666665e-05
Toyota Camry A/T,3.43,80000,4.2875e-05
Chevrolet Beat LS,2.55,32717,7.79411315218388e-05
Toyota Fortuner 4x4 AT,32.0,25000,0.00128
Ford Ecosport 1.5 DV5 MT Titanium Optional,6.25,79000,7.911392405063291e-05
Maruti Swift Vdi BSIII,3.6,86000,4.186046511627907e-05
Mercedes-Benz S Class 2005 2013 S 350 CDI,18.5,137000,0.00013503649635036497
Honda Mobilio S i VTEC,4.25,25000,0.00017
Hyundai Grand i10 Sportz,4.8,8500,0.0005647058823529411
Mahindra XUV500 AT W8 FWD,13.0,34000,0.0003823529411764706
Skoda Fabia 1.6 MPI Elegance,2.25,41629,5.404886016959331e-05
Hyundai Santro Xing GLS,2.3,80227,2.8668652697969508e-05
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,13.56,8587,0.0015791312449050892
Mahindra Scorpio 1.99 S8,12.25,30000,0.00040833333333333336
Skoda Rapid 1.6 TDI Ambition,3.76,64186,5.8579752594023616e-05
Renault Duster 110PS Diesel RxZ,8.58,76427,0.0001122639904745705
BMW X5 xDrive 30d,27.5,75000,0.00036666666666666667
Toyota Etios G,4.95,27075,0.00018282548476454295
Maruti Wagon R LXI,3.3,30000,0.00010999999999999999
Hyundai Creta 1.6 SX,8.0,69434,0.0001152173286862344
Maruti Celerio VXI,2.79,56000,4.982142857142857e-05
Land Rover Range Rover HSE Dynamic,45.64,49275,0.0009262303399289701
Chevrolet Beat LT,2.55,8700,0.00029310344827586203
Tata Nano Twist XT,1.0,18000,5.555555555555556e-05
Audi A6 2011-2015 35 TDI Technology,37.56,41041,0.0009151823785970129
Mercedes-Benz E-Class 280 CDI,9.29,80464,0.000115455358918274
Maruti Swift VXI,6.37,20667,0.0003082208351478202
Fiat Linea T Jet,2.98,60283,4.9433505300001656e-05
Maruti Swift VXI Optional,5.75,31696,0.00018141090358404847
Toyota Fortuner 3.0 Diesel,13.0,100000,0.00013
Maruti Ertiga ZXI,6.8,13361,0.0005089439413217573
BMW 3 Series 320i Sedan,10.49,48394,0.000216762408563045
Maruti Ertiga VXI,5.6,47399,0.00011814595244625414
Honda City 1.5 V AT,2.85,69000,4.130434782608696e-05
Hyundai Santa Fe 4X4,8.36,65278,0.0001280676491314072
Tata Indigo LS,1.0,108000,9.259259259259259e-06
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,10.75,50645,0.00021226182248988053
Maruti Swift Dzire LDi,3.85,130002,2.9614929001092292e-05
Ford Fiesta Classic 1.4 Duratorq CLXI,3.0,107000,2.8037383177570094e-05
Honda City i VTEC CVT VX,9.6,41950,0.00022884386174016686
Toyota Fortuner 4x2 Manual,13.25,109000,0.00012155963302752293
Honda Amaze VX O i VTEC,5.75,9000,0.0006388888888888889
Hyundai i20 Asta 1.4 CRDi,6.75,43900,0.00015375854214123006
Chevrolet Enjoy TCDi LTZ 7 Seater,4.85,64000,7.578124999999999e-05
Mercedes-Benz New C-Class Progressive C 200,38.99,13190,0.002956027293404094
Maruti SX4 ZXI AT Leather,2.85,77652,3.6702209859372585e-05
Toyota Innova 2.5 VX (Diesel) 7 Seater,9.51,55000,0.00017290909090909092
BMW 5 Series 2003-2012 520d,18.5,59900,0.0003088480801335559
Renault Duster 110PS Diesel RxZ,6.75,73539,9.178803084077836e-05
BMW X1 sDrive 20d xLine,29.4,31645,0.0009290567230210143
Honda City ZX GXi,3.29,69690,4.7209068732960256e-05
Maruti Ciaz RS ZDi Plus SHVS,9.5,41000,0.00023170731707317072
Maruti Swift Dzire VXi,2.2,109200,2.0146520146520148e-05
Mahindra XUV500 W6 2WD,6.5,80000,8.125e-05
Honda Civic 2006-2010 1.8 S MT,4.9,51000,9.607843137254902e-05
Maruti Ertiga ZDI,6.75,105000,6.428571428571429e-05
Toyota Etios Liva GD,3.8,179000,2.122905027932961e-05
Audi TT 2.0 TFSI,29.5,12100,0.0024380165289256198
Skoda Rapid 1.5 TDI Style,10.5,31000,0.00033870967741935485
Volkswagen Polo 1.5 TDI Highline,6.2,50000,0.000124
Skoda Laura 1.9 TDI AT Elegance,5.0,48000,0.00010416666666666667
Mahindra Renault Logan 1.5 DLE Diesel,2.3,35000,6.571428571428571e-05
Toyota Innova Crysta 2.8 GX AT,17.0,100200,0.00016966067864271456
BMW 3 Series 320d Luxury Line,25.5,47000,0.0005425531914893617
Honda Jazz 1.5 S i DTEC,5.65,63642,8.877785110461645e-05
Honda Amaze VX i-DTEC,5.6,62550,8.952837729816146e-05
Jaguar XF 2.2 Litre Luxury,29.98,37340,0.0008028923406534547
Maruti Swift Dzire VDI,7.39,38461,0.00019214268999765997
Jeep Compass 2.0 Limited,19.0,29000,0.0006551724137931035
Toyota Corolla Altis 1.8 Sport,5.0,31000,0.00016129032258064516
Honda City 1.5 V MT,3.35,42086,7.959891650430072e-05
Maruti Swift ZXI,4.45,49000,9.081632653061225e-05
Hyundai Verna 1.6 SX CRDI (O) AT,8.31,77240,0.00010758674262040394
Mahindra Bolero ZLX,6.0,105000,5.714285714285714e-05
Maruti Swift VDI,5.25,35000,0.00015
Audi A6 2011-2015 2.0 TDI Premium Plus,12.3,202082,6.086638097406004e-05
Ford Ikon 1.3 LXi NXt,1.5,129000,1.1627906976744185e-05
Volkswagen Polo 1.5 TDI Highline,8.12,33558,0.0002419691280767626
Mahindra Bolero VLX CRDe,6.12,60271,0.00010154137147218397
Honda City i DTEC VX Option,10.88,45366,0.000239827183353172
Chevrolet Sail Hatchback 1.2 LS,3.5,9500,0.00036842105263157896
Hyundai i20 1.2 Spotz,6.15,42362,0.00014517728152589585
BMW X1 sDrive 20d Sportline,33.0,21000,0.0015714285714285715
BMW X1 sDrive 20d Exclusive,13.5,15200,0.0008881578947368421
Toyota Fortuner 4x2 AT,17.11,43690,0.00039162279697871365
Audi Q7 4.2 TDI Quattro Technology,29.77,79926,0.0003724695343192453
Maruti Ertiga VDI,5.95,53073,0.00011210973564712754
Hyundai i20 1.2 Magna,5.75,59000,9.745762711864407e-05
Mercedes-Benz S Class 2005 2013 S 350 L,19.0,47088,0.0004034998301053347
Renault Duster 85PS Diesel RxL,4.75,55000,8.636363636363636e-05
Mahindra Quanto C2,3.3,80430,4.102946661693398e-05
Toyota Fortuner 4x2 AT,16.5,71932,0.00022938330645609742
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,44.0,19000,0.0023157894736842107
Maruti Swift Dzire VDi,4.39,81759,5.369439450091121e-05
Maruti Swift LDI Optional,6.2,52010,0.00011920784464526053
Audi A6 2011-2015 35 TFSI Technology,24.22,58953,0.0004108357505131206
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,5.45,93000,5.860215053763441e-05
Jaguar XF 2.2 Litre Executive,44.0,10000,0.0044
Toyota Innova Crysta 2.8 ZX AT,24.82,40674,0.0006102178295717166
Skoda Octavia Ambition 2.0 TDI AT,11.69,50000,0.0002338
Toyota Corolla Altis VL AT,20.0,1331,0.015026296018031555
Maruti Omni 8 Seater BSII,1.45,60000,2.4166666666666667e-05
Mercedes-Benz GLC 220d 4MATIC Style,48.5,10003,0.004848545436369089
Volkswagen Vento 1.5 TDI Highline AT,9.45,25000,0.00037799999999999997
Mahindra XUV500 W10 2WD,12.5,73000,0.00017123287671232877
Nissan Terrano XL 85 PS,6.9,59962,0.00011507287949034389
Hyundai Verna 1.6 SX CRDi (O),5.8,72000,8.055555555555556e-05
BMW 5 Series 2013-2017 530d M Sport,44.56,20967,0.0021252444317260456
Mahindra Scorpio S4 Plus,8.5,35000,0.00024285714285714286
Hyundai Verna 1.6 CRDi SX,10.7,38056,0.0002811645995375236
Audi Q7 3.0 TDI Quattro Premium Plus,12.0,94000,0.0001276595744680851
Chevrolet Aveo U-VA 1.2 LT,2.44,64236,3.798493056852855e-05
Mahindra Bolero ZLX BSIII,1.95,124000,1.5725806451612903e-05
Hyundai Xcent 1.2 Kappa S,4.35,7400,0.0005878378378378378
Toyota Innova Crysta 2.4 GX MT 8S,17.5,52000,0.0003365384615384615
Hyundai EON Era Plus,2.9,68764,4.217323017858181e-05
Volkswagen Polo Diesel Comfortline 1.2L,2.9,64000,4.53125e-05
Maruti Vitara Brezza ZDi,8.9,21558,0.0004128397810557566
BMW 3 Series 320d Prestige,16.75,37500,0.00044666666666666666
Hyundai EON Sportz,3.95,14077,0.0002805995595652483
Honda City 1.5 S MT,2.1,70000,3e-05
Honda Accord 2.4 MT,4.29,54316,7.898225200677517e-05
Mahindra Xylo E8,3.85,90764,4.2417698647040676e-05
BMW 3 Series 320d,9.0,137000,6.56934306569343e-05
Honda City V MT,4.5,127000,3.5433070866141735e-05
Mahindra XUV500 W10 2WD,12.46,51884,0.00024015110631408527
Hyundai i20 Asta 1.4 CRDi,4.65,67407,6.898393341937782e-05
Toyota Fortuner 4x2 Manual,20.5,107825,0.00019012288430326918
Mahindra Bolero DI BSII,2.9,82453,3.517155227826762e-05
Maruti Esteem Vxi - BSIII,1.45,30441,4.7633126375611835e-05
Mini Cooper 5 DOOR D,29.5,11000,0.002681818181818182
Audi Q3 35 TDI Quattro Premium,25.0,61000,0.0004098360655737705
Hyundai i20 Sportz Option,3.5,48454,7.22334585379948e-05
Tata Safari Storme VX Varicor 400,11.25,37000,0.00030405405405405404
Honda BR-V i-DTEC VX MT,10.79,32249,0.00033458401810908863
Volkswagen Jetta 2013-2015 2.0L TDI Highline,5.9,58000,0.00010172413793103449
Hyundai Xcent 1.2 Kappa S Option,5.12,28360,0.00018053596614950635
Maruti Ignis 1.2 Alpha,5.7,7000,0.0008142857142857143
BMW 5 Series 2013-2017 520d Luxury Line,35.84,19658,0.0018231763149862653
Ford Ikon 1.3 CLXi,1.25,92000,1.3586956521739131e-05
Hyundai i10 Sportz,2.65,25000,0.000106
Hyundai Verna 1.6 CRDI,9.19,37882,0.0002425954279077134
BMW 3 Series 320d Highline,23.5,69330,0.00033895860377902785
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,12.5,61000,0.00020491803278688525
Chevrolet Beat Option Pack,1.5,35000,4.2857142857142856e-05
Mahindra XUV500 W8 2WD,8.1,72450,0.00011180124223602484
Maruti Ciaz ZDi Plus SHVS,9.75,36381,0.0002679970314174981
Mercedes-Benz New C-Class C 250 CDI Avantgarde,37.93,25559,0.0014840173715716578
Honda City ZX CVT,1.96,100000,1.96e-05
Toyota Fortuner 4x2 4 Speed AT,20.5,94000,0.00021808510638297873
Maruti Alto K10 VXI,2.75,64357,4.273039451807884e-05
Jaguar XJ 2.0L Portfolio,75.0,10501,0.00714217693552995
Hyundai i20 1.4 Magna ABS,2.8,47000,5.957446808510638e-05
Honda BRV i-VTEC V CVT,9.25,18000,0.0005138888888888889
Toyota Corolla Executive (HE),3.0,89000,3.370786516853932e-05
Audi A6 2011-2015 2.0 TDI Premium Plus,23.89,49964,0.0004781442638699864
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,12.75,35000,0.0003642857142857143
Hyundai Grand i10 CRDi Sportz,4.15,64000,6.484375e-05
Volkswagen Vento IPL II Petrol Highline AT,4.65,36000,0.00012916666666666667
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,8.9,78600,0.00011323155216284988
Hyundai Verna CRDi SX,1.5,170000,8.823529411764705e-06
Maruti Ritz VDi,3.27,65000,5.0307692307692305e-05
Audi Q7 3.0 TDI Quattro Technology,18.0,120300,0.00014962593516209475
Hyundai i20 Asta Option 1.2,6.3,21000,0.0003
Maruti Vitara Brezza ZDi Plus Dual Tone,11.31,18108,0.0006245858184227965
Honda City i VTEC S,6.16,58407,0.0001054668104850446
Maruti Ciaz ZXi,6.0,49500,0.00012121212121212121
Nissan Sunny XV CVT,5.43,37199,0.00014597166590499743
Volkswagen Polo Diesel Highline 1.2L,4.65,62000,7.500000000000001e-05
Maruti Ertiga ZDI,7.5,59000,0.0001271186440677966
Maruti Swift Dzire VDI,6.25,60000,0.00010416666666666667
Mercedes-Benz New C-Class C 220 CDI Elegance AT,9.25,39037,0.00023695468401772676
Honda Brio S MT,3.15,17003,0.000185261424454508
Hyundai i10 Magna Optional 1.1L,2.3,80400,2.860696517412935e-05
Hyundai Verna 1.6 SX CRDi (O),5.25,75200,6.981382978723405e-05
Maruti Ciaz VDI SHVS,7.4,41217,0.00017953756944949901
Ford Ikon 1.3 Flair,1.55,98293,1.576917990090851e-05
Volkswagen Polo 1.2 MPI Highline,6.0,54000,0.00011111111111111112
Honda Jazz 1.2 V i VTEC,5.9,17377,0.0003395292628186684
Honda Amaze EX i-Dtech,4.7,33800,0.00013905325443786982
Hyundai i20 Asta 1.4 CRDi,6.5,86157,7.544366679434057e-05
Maruti Ritz VDi,3.55,146824,2.4178608401896145e-05
Honda City V MT,7.1,55000,0.00012909090909090908
Skoda Superb 1.8 TSI MT,6.0,53293,0.00011258514251402624
Maruti Vitara Brezza LDi Option,7.99,38000,0.00021026315789473684
Hyundai i20 Asta,4.1,64000,6.406249999999999e-05
Maruti Alto K10 VXI AGS,3.95,25058,0.00015763428845079418
Hyundai EON Era Plus,4.38,36700,0.00011934604904632152
Hyundai i10 Sportz,2.75,35000,7.857142857142857e-05
Mercedes-Benz SLK-Class SLK 350,55.54,22732,0.002443251803624846
Audi A6 2.0 TDI Design Edition,29.0,48000,0.0006041666666666667
Ford EcoSport 1.5 TDCi Titanium,6.6,62084,0.00010630758327427356
Volkswagen Passat Highline DSG,6.99,39273,0.000177984875105034
Toyota Innova Crysta 2.4 ZX MT,18.75,64798,0.00028936078274020805
Ford Figo Diesel ZXI,1.28,100002,1.2799744005119898e-05
Chevrolet Aveo 1.4,1.2,78000,1.5384615384615384e-05
Maruti Ritz LXi,4.31,57717,7.467470589254465e-05
Land Rover Freelander 2 SE,16.5,109000,0.00015137614678899082
Hyundai Grand i10 Asta,5.64,74515,7.568945849828894e-05
Ford Endeavour 3.2 Trend AT 4X4,31.12,50484,0.0006164329292449093
Audi Q5 2008-2012 2.0 TDI,25.46,13452,0.0018926553672316386
Hyundai Verna 1.6 VTVT,7.88,37688,0.00020908511993207387
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,36.0,34000,0.0010588235294117646
Mercedes-Benz M-Class ML 350 4Matic,30.0,120000,0.00025
Maruti Swift Dzire ZXi,2.85,64000,4.453125e-05
Honda City 1.3 EXI S,3.5,100000,3.5e-05
Renault Duster 85PS Diesel RxL Optional,7.5,75000,0.0001
Mercedes-Benz New C-Class 220 CDI AT,19.0,86000,0.00022093023255813954
BMW X5 xDrive 30d Design Pure Experience 5 Seater,54.0,69000,0.000782608695652174
Hyundai Xcent 1.2 Kappa SX Option,4.7,41721,0.0001126531003571343
Maruti Dzire AMT ZXI Plus,8.5,13000,0.0006538461538461538
BMW 3 Series 320d Corporate Edition,17.0,38998,0.00043591979075850045
Maruti Alto 800 LXI,3.51,54250,6.470046082949308e-05
Audi A4 2.0 TDI 177 Bhp Premium Plus,19.5,45979,0.000424106657387068
Mini Cooper S,17.0,37000,0.00045945945945945947
Audi Q7 3.0 TDI Quattro Premium Plus,43.35,46983,0.0009226741587382671
Chevrolet Beat Diesel LT,2.65,40700,6.51105651105651e-05
Maruti Wagon R LXI BS IV,3.52,43828,8.031395454960299e-05
Nissan Terrano XV Premium 110 PS,6.25,53000,0.0001179245283018868
BMW 3 Series 320d Luxury Plus,24.75,100000,0.0002475
Maruti Swift Dzire VXI,5.25,19000,0.0002763157894736842
Skoda Yeti Elegance 4X2,11.0,84000,0.00013095238095238096
Ford EcoSport 1.5 Ti VCT AT Titanium,9.1,37630,0.00024182832846133403
Hyundai i20 1.2 Magna,3.25,67714,4.799598310541395e-05
Maruti S Cross DDiS 200 Sigma Option,8.5,32000,0.000265625
Hyundai Verna Transform VTVT,3.1,51000,6.07843137254902e-05
BMW 3 Series 320d Luxury Line,19.86,58390,0.0003401267340297996
Hyundai Grand i10 1.2 CRDi Magna,4.9,14000,0.00035000000000000005
Honda City i-VTEC V,5.7,55818,0.00010211759647425562
Maruti Swift 1.3 VXi,1.75,97800,1.789366053169734e-05
Maruti Swift VDI BSIV,2.9,52241,5.55119542122088e-05
Maruti Baleno Zeta 1.3,7.83,25433,0.0003078677309007982
Tata Safari Storme 2012-2015 LX,8.15,40611,0.0002006845435965625
Hyundai Accent GLS,2.0,72000,2.777777777777778e-05
Maruti Swift LDI SP Limited Edition,6.25,54631,0.00011440390986802365
Tata Nano XTA,3.19,24941,0.00012790184836213465
Maruti Ertiga VDI,7.75,63939,0.00012120927759270555
Maruti Celerio VXI AMT,3.2,35214,9.08729482592151e-05
Maruti Swift VDI BSIV,4.9,63000,7.777777777777778e-05
Volkswagen Vento Petrol Highline,3.8,121377,3.13074140899841e-05
Volkswagen Jetta 2007-2011 1.9 Highline TDI,4.0,100970,3.961572744379519e-05
Mini Cooper 5 DOOR D,23.5,60000,0.0003916666666666667
Tata Indica V2 DLS,1.15,77650,1.4810045074050224e-05
Land Rover Range Rover 3.0 D,26.5,55001,0.0004818094216468791
Honda City i-VTEC CVT VX,10.65,18955,0.0005618570298074387
Jaguar XF 2.2 Litre Luxury,35.68,47877,0.0007452430185684149
Mercedes-Benz E-Class 2015-2017 E250 Edition E,31.94,43368,0.0007364877328906106
Chevrolet Cruze LTZ,4.2,73000,5.753424657534247e-05
Mahindra XUV500 W8 2WD,9.9,72007,0.00013748663324399018
Mercedes-Benz New C-Class C 200 CGI Avantgarde,15.46,56778,0.0002722885624713798
Honda Jazz VX,8.46,20024,0.0004224930083899321
Toyota Etios G,3.25,42103,7.71916490511365e-05
Maruti Alto LXi BSIII,2.6,67147,3.872101508630319e-05
Maruti Swift VXI BSIV,5.2,37806,0.0001375443051367508
Maruti A-Star Vxi,1.8,85000,2.1176470588235296e-05
Tata Nano Lx BSIV,1.6,35000,4.5714285714285716e-05
Ford Figo Titanium Diesel,2.5,72035,3.470535156521136e-05
Fiat Linea Emotion,2.5,48500,5.154639175257732e-05
Ford Figo Aspire 1.2 Ti-VCT Trend,6.7,28854,0.00023220350731267762
Maruti Baleno LXI,1.2,92450,1.2979989183342347e-05
BMW 3 Series 320d Luxury Line,35.55,14351,0.002477179290641767
Chevrolet Cruze LTZ,7.75,51087,0.0001517019985514906
Mahindra Scorpio 2.6 DX,1.94,50000,3.88e-05
Tata Indica V2 eLS,2.2,73000,3.0136986301369865e-05
Chevrolet Cruze LTZ AT,3.8,60000,6.333333333333333e-05
Toyota Innova 2.5 V Diesel 8-seater,15.65,50000,0.000313
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,39.47,36797,0.0010726417914503899
Maruti Ritz VXi,1.5,50000,3e-05
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,8.85,94000,9.414893617021276e-05
Toyota Fortuner 4x4 MT,17.9,74000,0.00024189189189189188
Hyundai i10 Sportz AT,5.08,41016,0.00012385410571484298
Hyundai Verna 1.6 SX,6.25,67000,9.328358208955224e-05
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,22.75,76927,0.0002957349175192065
Chevrolet Beat LS,1.46,17088,8.544007490636703e-05
Ford Fiesta 1.4 Duratorq ZXI,2.05,112808,1.8172470037585986e-05
Ford Figo Diesel EXI,4.08,74980,5.4414510536142975e-05
